SalesOrderID,OrderDate,DueDate,ShipDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,SubTotal,Freight,TotalDue
63271,28-02-2020,06-03-2020,10-03-2020,SO63271,PO4553157746,10-4020-000313,313,276,3115.67,93.31,3208.98
63272,28-02-2020,06-03-2020,03-03-2020,SO63272,PO3712160535,10-4020-000662,662,286,9473.46,284.2,9757.66
63273,28-02-2020,06-03-2020,09-03-2020,SO63273,PO5046154980,10-4020-000596,596,283,83.98,2.27,86.25
63274,28-02-2020,06-03-2020,05-03-2020,SO63274,PO5945128497,10-4020-000251,251,277,356.9,11,367.9
63275,28-02-2020,06-03-2020,04-03-2020,SO63275,PO609182048,10-4020-000492,492,276,41.99,1.14,43.13
63276,28-02-2020,06-03-2020,09-03-2020,SO63276,PO2958167639,10-4020-000559,559,287,41.99,1.14,43.13
63277,28-02-2020,06-03-2020,05-03-2020,SO63277,PO3219122722,10-4020-000493,493,276,7678.88,231.79,7910.67
63278,29-02-2020,06-03-2020,05-03-2020,SO63278,PO3306193746,10-4020-000181,181,287,1619.73,48.59,1668.32
63279,29-02-2020,06-03-2020,06-03-2020,SO63279,PO3625136290,10-4020-000666,666,277,27078.8,815.36,27894.16
63280,29-02-2020,06-03-2020,06-03-2020,SO63280,PO3654118854,10-4020-000435,435,275,24142.32,730.08,24872.4
63281,29-02-2020,06-03-2020,09-03-2020,SO63281,PO3596158829,10-4020-000476,476,279,36065.67,1081.15,37146.82
63282,29-02-2020,06-03-2020,06-03-2020,SO63282,PO3567146912,10-4020-000193,193,286,66375.6,1999.65,68375.25
63283,29-02-2020,06-03-2020,09-03-2020,SO63283,PO3799140598,10-4020-000312,312,276,38574.6048,1152.54,39727.1448
63284,29-02-2020,06-03-2020,04-03-2020,SO63284,PO3683186679,10-4020-000085,85,286,108183.94,3247.4,111431.34
63285,29-02-2020,06-03-2020,10-03-2020,SO63285,PO3480176259,10-4020-000436,436,275,47450.25,1418.9,48869.15
63286,01-03-2020,06-03-2020,03-03-2020,SO63286,PO4205130185,10-4020-000323,323,277,338.99,10.17,349.16
63287,01-03-2020,06-03-2020,09-03-2020,SO63287,PO5162142067,10-4020-000669,669,283,937.74,28.62,966.36
63288,01-03-2020,06-03-2020,03-03-2020,SO63288,PO5655190400,10-4020-000563,563,281,9183.66,276.01,9459.67
63289,01-03-2020,06-03-2020,10-03-2020,SO63289,PO7917194869,10-4020-000401,401,281,6926.94,207.69,7134.63
63290,01-03-2020,06-03-2020,09-03-2020,SO63290,PO9077159728,10-4020-000100,100,285,26673.61,799.67,27473.28
63291,01-03-2020,06-03-2020,03-03-2020,SO63291,PO8845151318,10-4020-000546,546,276,104324.303,3233.82,107558.123
63292,01-03-2020,06-03-2020,03-03-2020,SO63292,PO9135164948,10-4020-000321,321,290,1466.01,43.98,1509.99
63293,01-03-2020,06-03-2020,10-03-2020,SO63293,PO9918196921,10-4020-000260,260,279,24818.37,749.29,25567.66
65089,01-03-2020,06-03-2020,06-03-2020,SO65089,PO986112457,10-4020-000518,518,289,1466.01,39.27,1505.28
65090,01-03-2020,06-03-2020,03-03-2020,SO65090,PO5481126157,10-4020-000014,14,289,98.76,2.47,101.23
65151,01-03-2020,06-03-2020,10-03-2020,SO65151,PO19952180240,10-4020-000106,106,282,76.2,2.06,78.26
65152,01-03-2020,06-03-2020,09-03-2020,SO65152,PO20213135029,10-4020-000216,216,277,11710.35,350.68,12061.03
65153,01-03-2020,06-03-2020,04-03-2020,SO65153,PO19894114601,10-4020-000557,557,277,2428.47,73.01,2501.48
65154,01-03-2020,06-03-2020,04-03-2020,SO65154,PO19604162014,10-4020-000340,340,282,26709.38,800.55,27509.93
65155,01-03-2020,06-03-2020,04-03-2020,SO65155,PO19633122185,10-4020-000149,149,281,32798.29,982.21,33780.5
65156,01-03-2020,06-03-2020,06-03-2020,SO65156,PO19401176373,10-4020-000173,173,285,30238.14,906.99,31145.13
65157,01-03-2020,06-03-2020,06-03-2020,SO65157,PO19372154832,10-4020-000582,582,276,22021.66,658.18,22679.84
65158,02-03-2020,09-03-2020,09-03-2020,SO65158,PO19285194632,10-4020-000448,448,282,67830.9818,2031.37,69862.3518
65159,02-03-2020,09-03-2020,10-03-2020,SO65159,PO19169187435,10-4020-000272,272,283,13573.57,407.74,13981.31
65160,02-03-2020,09-03-2020,10-03-2020,SO65160,PO19343172976,10-4020-000024,24,276,52766.0274,1629.12,54395.1474
65161,02-03-2020,09-03-2020,09-03-2020,SO65161,PO18763178124,10-4020-000059,59,281,4386.4,131.59,4517.99
65162,02-03-2020,09-03-2020,10-03-2020,SO65162,PO18531115306,10-4020-000613,613,278,4634.85,137.58,4772.43
65163,02-03-2020,09-03-2020,11-03-2020,SO65163,PO18502160930,10-4020-000154,154,285,59234.78,1781.88,61016.66
65164,03-03-2020,10-03-2020,12-03-2020,SO65164,PO18299114573,10-4020-000118,118,285,24794.7476,736.42,25531.1676
65165,03-03-2020,10-03-2020,05-03-2020,SO65165,PO18241154115,10-4020-000477,477,279,4480.61,134.42,4615.03
65166,03-03-2020,10-03-2020,10-03-2020,SO65166,PO17835116706,10-4020-000551,551,285,26.72,0.82,27.54
65167,03-03-2020,10-03-2020,05-03-2020,SO65167,PO18125182344,10-4020-000311,311,281,19300.84,580.45,19881.29
65168,04-03-2020,11-03-2020,10-03-2020,SO65168,PO18038110078,10-4020-000509,509,281,20857.74,626.32,21484.06
65169,04-03-2020,11-03-2020,09-03-2020,SO65169,PO17516119401,10-4020-000630,630,285,12.14,0.37,12.51
65170,04-03-2020,11-03-2020,10-03-2020,SO65170,PO17487113942,10-4020-000692,692,287,5437.98,162.97,5600.95
65171,04-03-2020,11-03-2020,10-03-2020,SO65171,PO17690122097,10-4020-000047,47,285,4718.83,139.85,4858.68
65172,04-03-2020,11-03-2020,06-03-2020,SO65172,PO17371161505,10-4020-000688,688,290,21439.33,639.37,22078.7
65173,04-03-2020,11-03-2020,10-03-2020,SO65173,PO17545119578,10-4020-000155,155,285,65621.8496,1967.57,67589.4196
65174,04-03-2020,11-03-2020,10-03-2020,SO65174,PO17574133893,10-4020-000678,678,285,45169.31,1357.02,46526.33
65175,04-03-2020,11-03-2020,13-03-2020,SO65175,PO17139119772,10-4020-000644,644,287,19600.05,589.24,20189.29
65176,05-03-2020,12-03-2020,12-03-2020,SO65176,PO17052135284,10-4020-000420,420,276,25622.25,770.42,26392.67
65177,05-03-2020,12-03-2020,09-03-2020,SO65177,PO16501143019,10-4020-000142,142,282,41022.7608,1228.77,42251.5308
65178,05-03-2020,12-03-2020,16-03-2020,SO65178,PO16994175277,10-4020-000306,306,277,39291.2,1178.23,40469.43
65179,05-03-2020,12-03-2020,10-03-2020,SO65179,PO16530198575,10-4020-000601,601,276,445.41,13.36,458.77
65180,06-03-2020,13-03-2020,16-03-2020,SO65180,PO16182138917,10-4020-000023,23,281,8765.82,261.51,9027.33
65181,06-03-2020,13-03-2020,13-03-2020,SO65181,PO16124172494,10-4020-000649,649,276,2810.53,83.89,2894.42
65182,06-03-2020,13-03-2020,17-03-2020,SO65182,PO16385138124,10-4020-000249,249,290,22227.84,664.41,22892.25
65183,06-03-2020,13-03-2020,11-03-2020,SO65183,PO16269127603,10-4020-000624,624,281,36395.95,1090.83,37486.78
65184,06-03-2020,13-03-2020,12-03-2020,SO65184,PO16153178099,10-4020-000186,186,276,10723.98,321.5,11045.48
65185,06-03-2020,13-03-2020,10-03-2020,SO65185,PO14906159435,10-4020-000424,424,285,1225.41,36.83,1262.24
65186,07-03-2020,13-03-2020,12-03-2020,SO65186,PO15109127505,10-4020-000049,49,286,119.96,3,122.96
65187,07-03-2020,13-03-2020,12-03-2020,SO65187,PO14935166058,10-4020-000443,443,285,445.41,13.36,458.77
65188,07-03-2020,13-03-2020,17-03-2020,SO65188,PO14790112162,10-4020-000497,497,285,15054.74,450.19,15504.93
65189,07-03-2020,13-03-2020,11-03-2020,SO65189,PO14761195376,10-4020-000408,408,278,32755.4976,975.63,33731.1276
65190,08-03-2020,13-03-2020,10-03-2020,SO65190,PO14645159972,10-4020-000483,483,290,923.21,27.6,950.81
65191,08-03-2020,13-03-2020,11-03-2020,SO65191,PO14703119228,10-4020-000573,573,290,56353.6228,1683.95,58037.5728
65192,08-03-2020,13-03-2020,12-03-2020,SO65192,PO14210179506,10-4020-000030,30,278,358.27,11.04,369.31
65193,08-03-2020,13-03-2020,11-03-2020,SO65193,PO13021128161,10-4020-000276,276,276,1466.01,43.98,1509.99
65194,08-03-2020,13-03-2020,12-03-2020,SO65194,PO12325153918,10-4020-000053,53,277,12551.01,376.53,12927.54
65195,09-03-2020,16-03-2020,11-03-2020,SO65195,PO12354156814,10-4020-000197,197,277,29587.7601,884.84,30472.6001
65196,09-03-2020,16-03-2020,11-03-2020,SO65196,PO12151176532,10-4020-000195,195,290,4256.94,127.34,4384.28
65197,09-03-2020,16-03-2020,12-03-2020,SO65197,PO10933157173,10-4020-000407,407,285,1430.44,42.91,1473.35
65198,09-03-2020,16-03-2020,17-03-2020,SO65198,PO11165196805,10-4020-000586,586,285,209.95,5.69,215.64
65199,09-03-2020,16-03-2020,13-03-2020,SO65199,PO870111351,10-4020-000621,621,280,52587.08,1577.84,54164.92
65200,09-03-2020,16-03-2020,12-03-2020,SO65200,PO841148607,10-4020-000254,254,280,47069.0066,1422.89,48491.8966
65201,10-03-2020,17-03-2020,12-03-2020,SO65201,PO1131187961,10-4020-000536,536,284,53500.15,1605.67,55105.82
65202,10-03-2020,17-03-2020,19-03-2020,SO65202,PO1073154434,10-4020-000284,284,289,6174.2,185.88,6360.08
65203,10-03-2020,17-03-2020,17-03-2020,SO65203,PO1160175245,10-4020-000038,38,283,3751.7,112.55,3864.25
65204,10-03-2020,17-03-2020,16-03-2020,SO65204,PO986138308,10-4020-000518,518,289,10.78,0.29,11.07
65205,10-03-2020,17-03-2020,16-03-2020,SO65205,PO1624179472,10-4020-000579,579,275,23388.566,698.91,24087.476
65206,10-03-2020,17-03-2020,13-03-2020,SO65206,PO1798192797,10-4020-000010,10,285,68747.9802,2076.18,70824.1602
65207,10-03-2020,17-03-2020,12-03-2020,SO65207,PO1537156240,10-4020-000611,611,279,36942.1676,1102.85,38045.0176
65208,10-03-2020,17-03-2020,17-03-2020,SO65208,PO1450163231,10-4020-000571,571,286,4256.94,127.34,4384.28
65209,11-03-2020,18-03-2020,13-03-2020,SO65209,PO2697179473,10-4020-000187,187,276,12552.07,378.04,12930.11
65210,11-03-2020,18-03-2020,13-03-2020,SO65210,PO2813181442,10-4020-000090,90,277,14525.5308,426.37,14951.9008
65211,11-03-2020,18-03-2020,17-03-2020,SO65211,PO3277163623,10-4020-000604,604,287,5005.71,150.17,5155.88
65212,11-03-2020,18-03-2020,18-03-2020,SO65212,PO20097166965,10-4020-000128,128,283,111.75,3.45,115.2
65213,11-03-2020,18-03-2020,16-03-2020,SO65213,PO15486173227,10-4020-000121,121,286,11999.03,364.61,12363.64
65214,12-03-2020,19-03-2020,23-03-2020,SO65214,PO13050131387,10-4020-000160,160,282,2.74,0.07,2.81
65215,12-03-2020,19-03-2020,18-03-2020,SO65215,PO14268111398,10-4020-000418,418,275,37520.52,1125.61,38646.13
65216,12-03-2020,19-03-2020,17-03-2020,SO65216,PO14239135307,10-4020-000550,550,285,5108.34,153.24,5261.58
65217,12-03-2020,19-03-2020,19-03-2020,SO65217,PO17951130230,10-4020-000637,637,278,1466.01,43.98,1509.99
65218,12-03-2020,19-03-2020,18-03-2020,SO65218,PO15544112763,10-4020-000282,282,278,24598.26,738.32,25336.58
65219,13-03-2020,20-03-2020,20-03-2020,SO65219,PO17226160510,10-4020-000561,561,275,1466.01,43.98,1509.99
65220,13-03-2020,20-03-2020,24-03-2020,SO65220,PO15457146892,10-4020-000297,297,279,27686.54,829.97,28516.51
65221,13-03-2020,20-03-2020,20-03-2020,SO65221,PO15341198427,10-4020-000327,327,275,24253.07,723.23,24976.3
65222,13-03-2020,20-03-2020,18-03-2020,SO65222,PO12180176229,10-4020-000303,303,290,445.41,13.36,458.77
65223,13-03-2020,20-03-2020,24-03-2020,SO65223,PO15805168198,10-4020-000382,382,275,24.29,0.75,25.04
65224,14-03-2020,20-03-2020,18-03-2020,SO65224,PO10353176854,10-4020-000088,88,282,26146.27,784.65,26930.92
65225,14-03-2020,20-03-2020,18-03-2020,SO65225,PO14152135696,10-4020-000037,37,287,672.29,20.17,692.46
65226,14-03-2020,20-03-2020,18-03-2020,SO65226,PO15515186601,10-4020-000481,481,286,20451.729,606.62,21058.349
65227,14-03-2020,20-03-2020,18-03-2020,SO65227,PO13804162682,10-4020-000202,202,275,602.35,18.57,620.92
65228,14-03-2020,20-03-2020,17-03-2020,SO65228,PO11397130924,10-4020-000176,176,289,28953.26,865.09,29818.35
65229,14-03-2020,20-03-2020,20-03-2020,SO65229,PO11977163025,10-4020-000675,675,279,4878.77,147.67,5026.44
65230,14-03-2020,20-03-2020,20-03-2020,SO65230,PO14065183787,10-4020-000379,379,287,74.5,2.3,76.8
65231,15-03-2020,20-03-2020,23-03-2020,SO65231,PO12905179680,10-4020-000228,228,278,445.41,13.36,458.77
65232,15-03-2020,20-03-2020,19-03-2020,SO65232,PO9715132845,10-4020-000490,490,275,39215.0984,1188.47,40403.5684
65233,15-03-2020,20-03-2020,19-03-2020,SO65233,PO13137177240,10-4020-000445,445,286,1376.99,41.31,1418.3
65234,15-03-2020,20-03-2020,24-03-2020,SO65234,PO10411160249,10-4020-000182,182,283,52755.94,1583.07,54339.01
65235,15-03-2020,20-03-2020,18-03-2020,SO65235,PO10962154595,10-4020-000685,685,278,26719.322,802.69,27522.012
65236,15-03-2020,20-03-2020,19-03-2020,SO65236,PO9483140017,10-4020-000054,54,277,19176.46,566.25,19742.71
65237,15-03-2020,20-03-2020,24-03-2020,SO65237,PO11455137092,10-4020-000072,72,277,53476.4846,1618.39,55094.8746
65238,15-03-2020,20-03-2020,17-03-2020,SO65238,PO10875188169,10-4020-000281,281,285,23168.0013,692.76,23860.7613
65239,15-03-2020,20-03-2020,19-03-2020,SO65239,PO13717153710,10-4020-000473,473,281,109.25,2.95,112.2
65240,15-03-2020,20-03-2020,20-03-2020,SO65240,PO14877131396,10-4020-000172,172,285,218.45,6.74,225.19
65241,16-03-2020,23-03-2020,19-03-2020,SO65241,PO9396172185,10-4020-000267,267,290,29173.24,873.97,30047.21
65242,16-03-2020,23-03-2020,25-03-2020,SO65242,PO14297142992,10-4020-000627,627,279,26092.98,783.04,26876.02
65243,16-03-2020,23-03-2020,19-03-2020,SO65243,PO11194174051,10-4020-000048,48,278,17152.5,518.78,17671.28
65244,16-03-2020,23-03-2020,18-03-2020,SO65244,PO12992138491,10-4020-000295,295,276,11376.69,341.3,11717.99
65245,16-03-2020,23-03-2020,20-03-2020,SO65245,PO9628129233,10-4020-000179,179,277,28094.4,841.1,28935.5
65246,16-03-2020,23-03-2020,23-03-2020,SO65246,PO9744127225,10-4020-000098,98,279,3005.92,89.44,3095.36
65247,16-03-2020,23-03-2020,25-03-2020,SO65247,PO13630112328,10-4020-000640,640,290,22856.96,685.49,23542.45
65248,16-03-2020,23-03-2020,20-03-2020,SO65248,PO9599164617,10-4020-000170,170,279,58723.98,1761.04,60485.02
65249,16-03-2020,23-03-2020,23-03-2020,SO65249,PO9222183651,10-4020-000171,171,279,8866.6,265.84,9132.44
65250,16-03-2020,23-03-2020,25-03-2020,SO65250,PO11774180512,10-4020-000682,682,290,24912.16,742.87,25655.03
65251,16-03-2020,23-03-2020,24-03-2020,SO65251,PO11107110635,10-4020-000156,156,278,2922.78,87,3009.78
65252,17-03-2020,24-03-2020,24-03-2020,SO65252,PO12470159616,10-4020-000672,672,281,21026.96,634.8,21661.76
65253,17-03-2020,24-03-2020,26-03-2020,SO65253,PO12673115345,10-4020-000499,499,286,32970.7228,1004.81,33975.5328
65254,17-03-2020,24-03-2020,25-03-2020,SO65254,PO10295110382,10-4020-000322,322,282,125.97,3.41,129.38
65255,18-03-2020,25-03-2020,23-03-2020,SO65255,PO7482156945,10-4020-000163,163,287,31295.09,942.67,32237.76
65256,18-03-2020,25-03-2020,24-03-2020,SO65256,PO7946121062,10-4020-000438,438,276,4836.374,144.99,4981.364
65257,18-03-2020,25-03-2020,26-03-2020,SO65257,PO7685190459,10-4020-000539,539,277,63645.3582,1902.83,65548.1882
65258,19-03-2020,26-03-2020,26-03-2020,SO65258,PO13543123789,10-4020-000293,293,281,5095.86,155.9,5251.76
65259,19-03-2020,26-03-2020,26-03-2020,SO65259,PO9251144255,10-4020-000351,351,279,1174.32,35.23,1209.55
65260,20-03-2020,27-03-2020,31-03-2020,SO65260,PO11310179402,10-4020-000212,212,289,130.45,3.4,133.85
65261,20-03-2020,27-03-2020,24-03-2020,SO65261,PO4785146431,10-4020-000223,223,276,20177.21,604.76,20781.97
65262,20-03-2020,27-03-2020,30-03-2020,SO65262,PO8352189306,10-4020-000636,636,277,225.85,6.58,232.43
65263,20-03-2020,27-03-2020,26-03-2020,SO65263,PO7395113656,10-4020-000542,542,280,42553.17,1275.55,43828.72
65264,20-03-2020,27-03-2020,27-03-2020,SO65264,PO12818156002,10-4020-000587,587,285,6943.48,208.75,7152.23
65265,20-03-2020,27-03-2020,25-03-2020,SO65265,PO6989151561,10-4020-000699,699,279,323.99,9.72,333.71
65266,21-03-2020,27-03-2020,31-03-2020,SO65266,PO3944164136,10-4020-000112,112,275,31.58,0.97,32.55
65267,21-03-2020,27-03-2020,26-03-2020,SO65267,PO6003119397,10-4020-000428,428,289,11093.19,332.8,11425.99
65268,21-03-2020,27-03-2020,24-03-2020,SO65268,PO9309127032,10-4020-000055,55,287,29320.61,879.74,30200.35
65269,21-03-2020,27-03-2020,24-03-2020,SO65269,PO4640162431,10-4020-000648,648,281,32966.8225,988.5,33955.3225
65270,22-03-2020,27-03-2020,30-03-2020,SO65270,PO7192196898,10-4020-000020,20,283,1586.94,47,1633.94
65271,22-03-2020,27-03-2020,25-03-2020,SO65271,PO8468172113,10-4020-000016,16,282,55790.26,1670.07,57460.33
65272,22-03-2020,27-03-2020,24-03-2020,SO65272,PO9106157142,10-4020-000602,602,279,37.15,1.15,38.3
65273,23-03-2020,30-03-2020,25-03-2020,SO65273,PO8033173482,10-4020-000015,15,290,13030.1,394.43,13424.53
65274,23-03-2020,30-03-2020,01-04-2020,SO65274,PO3451164725,10-4020-000051,51,290,200.05,6.17,206.22
65275,24-03-2020,31-03-2020,30-03-2020,SO65275,PO4031163164,10-4020-000555,555,290,1336.23,40.09,1376.32
65276,24-03-2020,31-03-2020,27-03-2020,SO65276,PO4756117294,10-4020-000126,126,277,1403.87,41.94,1445.81
65277,24-03-2020,31-03-2020,27-03-2020,SO65277,PO3973124151,10-4020-000201,201,275,9197.11,275.58,9472.69
65278,24-03-2020,31-03-2020,27-03-2020,SO65278,PO5017152408,10-4020-000308,308,283,37661.5128,1148.61,38810.1228
65279,24-03-2020,31-03-2020,02-04-2020,SO65279,PO4582197027,10-4020-000025,25,276,1582.4,46.34,1628.74
65280,24-03-2020,31-03-2020,26-03-2020,SO65280,PO4814116369,10-4020-000464,464,289,28722.04,857.99,29580.03
65281,24-03-2020,31-03-2020,01-04-2020,SO65281,PO4118143390,10-4020-000454,454,275,28262.28,850.84,29113.12
65282,25-03-2020,01-04-2020,03-04-2020,SO65282,PO5713156786,10-4020-000052,52,282,52183.04,1566.57,53749.61
65283,25-03-2020,01-04-2020,02-04-2020,SO65283,PO4089118931,10-4020-000368,368,279,3257.86,96.27,3354.13
65284,25-03-2020,01-04-2020,30-03-2020,SO65284,PO2233131733,10-4020-000262,262,285,178.98,4.85,183.83
65285,25-03-2020,01-04-2020,31-03-2020,SO65285,PO4002159016,10-4020-000674,674,276,6139.71,184.15,6323.86
65286,25-03-2020,01-04-2020,02-04-2020,SO65286,PO1305125843,10-4020-000319,319,286,17099.32,512.98,17612.3
65287,25-03-2020,01-04-2020,27-03-2020,SO65287,PO2349129070,10-4020-000006,6,276,453.24,13.98,467.22
65288,25-03-2020,01-04-2020,31-03-2020,SO65288,PO6583156870,10-4020-000044,44,279,6478.05,194.34,6672.39
65289,26-03-2020,02-04-2020,31-03-2020,SO65289,PO348125907,10-4020-000609,609,276,74.5,2.3,76.8
65290,26-03-2020,02-04-2020,30-03-2020,SO65290,PO1972142380,10-4020-000190,190,285,1028.46,31.71,1060.17
65291,26-03-2020,02-04-2020,30-03-2020,SO65291,PO725188489,10-4020-000291,291,275,2783.98,83.52,2867.5
65292,26-03-2020,02-04-2020,03-04-2020,SO65292,PO4321136778,10-4020-000104,104,289,3482.88,104.49,3587.37
65293,26-03-2020,02-04-2020,02-04-2020,SO65293,PO174134614,10-4020-000277,277,276,3128.7138,93.72,3222.4338
65294,26-03-2020,02-04-2020,02-04-2020,SO65294,PO2610121424,10-4020-000489,489,268,1376.99,41.31,1418.3
65295,26-03-2020,02-04-2020,01-04-2020,SO65295,PO377114330,10-4020-000633,633,289,728.91,21.87,750.78
65296,26-03-2020,02-04-2020,03-04-2020,SO65296,PO58169168,10-4020-000595,595,287,5398.81,161.96,5560.77
65297,27-03-2020,03-04-2020,02-04-2020,SO65297,PO1015113846,10-4020-000122,122,289,728.91,21.87,750.78
65298,27-03-2020,03-04-2020,03-04-2020,SO65298,PO319112809,10-4020-000116,116,268,37.25,1.15,38.4
65299,27-03-2020,03-04-2020,07-04-2020,SO65299,PO3770146082,10-4020-000151,151,276,2222.74,67.25,2289.99
65300,28-03-2020,03-04-2020,03-04-2020,SO65300,PO3886120748,10-4020-000165,165,275,1352.66,40.49,1393.15
65301,28-03-2020,03-04-2020,31-03-2020,SO65301,PO4437138537,10-4020-000039,39,275,10.78,0.29,11.07
65302,28-03-2020,03-04-2020,31-03-2020,SO65302,PO4408195941,10-4020-000143,143,277,65.98,1.65,67.63
65303,28-03-2020,03-04-2020,06-04-2020,SO65303,PO5539133147,10-4020-000061,61,276,58248.96,1745.31,59994.27
65304,28-03-2020,03-04-2020,01-04-2020,SO65304,PO5336142643,10-4020-000113,113,281,1430.44,42.91,1473.35
65305,28-03-2020,03-04-2020,31-03-2020,SO65305,PO5481143425,10-4020-000014,14,289,293.93,7.96,301.89
65306,28-03-2020,03-04-2020,07-04-2020,SO65306,PO5597142402,10-4020-000075,75,275,22138.69,668.68,22807.37
65307,28-03-2020,03-04-2020,31-03-2020,SO65307,PO5510180917,10-4020-000005,5,281,6654.72,198.76,6853.48
65308,28-03-2020,03-04-2020,06-04-2020,SO65308,PO6322116741,10-4020-000503,503,277,1466.01,43.98,1509.99
65309,28-03-2020,03-04-2020,01-04-2020,SO65309,PO6902173230,10-4020-000543,543,275,4298.93,128.48,4427.41
65310,28-03-2020,03-04-2020,31-03-2020,SO65310,PO6786169596,10-4020-000003,3,275,13066.7194,385.79,13452.5094
65311,28-03-2020,03-04-2020,07-04-2020,SO65311,PO7047142102,10-4020-000544,544,275,13767.85,416.81,14184.66
65312,28-03-2020,03-04-2020,01-04-2020,SO65312,PO6815121334,10-4020-000109,109,287,48284.7848,1447.86,49732.6448
65313,29-03-2020,03-04-2020,07-04-2020,SO65313,PO6931182381,10-4020-000400,400,275,1466.12,43.84,1509.96
65314,29-03-2020,03-04-2020,07-04-2020,SO65314,PO7018113317,10-4020-000695,695,275,1502.96,44.72,1547.68
65315,29-03-2020,03-04-2020,01-04-2020,SO65315,PO6757194680,10-4020-000021,21,275,23773.94,718.97,24492.91
65316,29-03-2020,03-04-2020,06-04-2020,SO65316,PO7163129258,10-4020-000470,470,283,209.95,5.69,215.64
65317,29-03-2020,03-04-2020,02-04-2020,SO65317,PO8091184398,10-4020-000069,69,290,1604.8,49.48,1654.28
65318,29-03-2020,03-04-2020,07-04-2020,SO65318,PO8062128082,10-4020-000033,33,290,1391.99,41.76,1433.75
65319,30-03-2020,06-04-2020,06-04-2020,SO65319,PO8671197482,10-4020-000502,502,282,40349.67,1224.06,41573.73
65320,30-03-2020,06-04-2020,02-04-2020,SO65320,PO8961169115,10-4020-000466,466,282,602.35,18.57,620.92
65321,30-03-2020,06-04-2020,01-04-2020,SO65321,PO9019186609,10-4020-000576,576,277,439.85,13.2,453.05
65322,30-03-2020,06-04-2020,08-04-2020,SO65322,PO8903163985,10-4020-000235,235,287,6047.86,181.37,6229.23
65323,30-03-2020,06-04-2020,07-04-2020,SO65323,PO9193162965,10-4020-000616,616,290,445.41,13.36,458.77
67202,30-03-2020,06-04-2020,08-04-2020,SO67202,PO1682155237,10-4020-000572,572,289,249.54,6.24,255.78
67203,30-03-2020,06-04-2020,07-04-2020,SO67203,PO5423131670,10-4020-000639,639,284,2465.23,67.04,2532.27
67204,30-03-2020,06-04-2020,08-04-2020,SO67204,PO5916191420,10-4020-000392,392,289,515.86,13.94,529.8
67260,01-04-2020,08-04-2020,06-04-2020,SO67260,PO522163557,10-4020-000676,676,279,39450.2508,1176.77,40627.0208
67261,01-04-2020,08-04-2020,09-04-2020,SO67261,PO19575128867,10-4020-000034,34,282,29064.25,870.84,29935.09
67262,01-04-2020,08-04-2020,06-04-2020,SO67262,PO19314114641,10-4020-000622,622,275,7501.59,221.26,7722.85
67263,01-04-2020,08-04-2020,09-04-2020,SO67263,PO17197178016,10-4020-000125,125,277,39789.8935,1197.32,40987.2135
67264,02-04-2020,09-04-2020,08-04-2020,SO67264,PO16936192712,10-4020-000429,429,290,1736.33,52.42,1788.75
67265,02-04-2020,09-04-2020,13-04-2020,SO67265,PO16443166458,10-4020-000398,398,283,1386.56,41.39,1427.95
67266,04-04-2020,10-04-2020,07-04-2020,SO67266,PO16588161069,10-4020-000146,146,283,70532.8752,2145.72,72678.5952
67267,04-04-2020,10-04-2020,14-04-2020,SO67267,PO15399118335,10-4020-000220,220,275,5665.75,167.49,5833.24
67268,05-04-2020,10-04-2020,10-04-2020,SO67268,PO15312122688,10-4020-000299,299,285,35209.2335,1059.69,36268.9235
67269,05-04-2020,10-04-2020,07-04-2020,SO67269,PO15022188659,10-4020-000560,560,283,376.24,11.32,387.56
67270,05-04-2020,10-04-2020,07-04-2020,SO67270,PO14732111382,10-4020-000514,514,285,58675.8632,1779.25,60455.1132
67271,05-04-2020,10-04-2020,08-04-2020,SO67271,PO13775181029,10-4020-000618,618,277,32466.7838,967.12,33433.9038
67272,06-04-2020,13-04-2020,09-04-2020,SO67272,PO13862111340,10-4020-000119,119,285,24002.3384,724.47,24726.8084
67273,06-04-2020,13-04-2020,08-04-2020,SO67273,PO13688176638,10-4020-000475,475,276,53770.1524,1626.81,55396.9624
67274,06-04-2020,13-04-2020,09-04-2020,SO67274,PO13659172775,10-4020-000437,437,281,22215.2066,670.56,22885.7666
67275,08-04-2020,15-04-2020,15-04-2020,SO67275,PO13514118901,10-4020-000337,337,286,569.16,17.28,586.44
67276,09-04-2020,16-04-2020,17-04-2020,SO67276,PO13340158801,10-4020-000355,355,286,27829.6568,830.9,28660.5568
67277,09-04-2020,16-04-2020,15-04-2020,SO67277,PO12644174121,10-4020-000530,530,268,29523.5666,883.59,30407.1566
67278,09-04-2020,16-04-2020,13-04-2020,SO67278,PO12441152483,10-4020-000302,302,289,63760.8741,1930.78,65691.6541
67279,09-04-2020,16-04-2020,13-04-2020,SO67279,PO12528190770,10-4020-000331,331,276,42195.77,1267.78,43463.55
67280,10-04-2020,17-04-2020,20-04-2020,SO67280,PO12412130838,10-4020-000670,670,275,66479.355,1994.67,68474.025
67281,10-04-2020,17-04-2020,21-04-2020,SO67281,PO12615134054,10-4020-000440,440,279,31.58,0.97,32.55
67282,11-04-2020,17-04-2020,14-04-2020,SO67282,PO11687162635,10-4020-000691,691,277,26440.51,796.19,27236.7
